cell,x_um,y_um,orient
VIA_M1M2_PR,123.97,216.07,N
VIA_M1M2_PR,129.03,216.07,N
VIA_L1M1_PR_MR,165.83,216.07,N
VIA_M1M2_PR,110.17,216.41,N
VIA_L1M1_PR_MR,110.17,216.41,N
VIA_L1M1_PR_MR,112.01,216.41,N
VIA_M1M2_PR,112.01,216.41,N
VIA_M1M2_PR,113.85,216.41,N
VIA_L1M1_PR_MR,114.31,216.41,N
VIA_M1M2_PR,123.05,216.41,N
VIA_L1M1_PR_MR,124.43,216.41,N
VIA_L1M1_PR_MR,125.35,216.41,N
VIA_L1M1_PR_MR,165.37,216.41,N
VIA_M1M2_PR,165.37,216.41,N
VIA_M1M2_PR,168.13,216.41,N
VIA_L1M1_PR_MR,168.13,216.41,N
VIA_L1M1_PR_MR,169.97,216.41,N
VIA_M1M2_PR,169.97,216.41,N
VIA_M1M2_PR,170.89,216.41,N
VIA_L1M1_PR_MR,171.81,216.41,N
VIA_L1M1_PR_MR,172.73,216.41,N
VIA_L1M1_PR_MR,174.11,216.41,N
VIA_M1M2_PR,174.11,216.41,N
VIA_L1M1_PR_MR,174.83,216.41,N
VIA_M1M2_PR,177.33,216.41,N
VIA_L1M1_PR_MR,177.79,216.41,N
VIA_L1M1_PR_MR,178.25,216.41,N
VIA_M1M2_PR,178.25,216.41,N
VIA_L1M1_PR_MR,179.17,216.41,N
VIA_M1M2_PR,179.63,216.41,N
VIA_M1M2_PR,180.09,216.41,N
VIA_L1M1_PR_MR,180.09,216.41,N
VIA_L1M1_PR_MR,181.01,216.41,N
VIA_M1M2_PR,191.13,216.41,N
VIA_M1M2_PR,115.69,216.75,N
VIA_L1M1_PR_MR,115.69,216.75,N
VIA_M1M2_PR,118.91,216.75,N
VIA_M1M2_PR,122.13,216.75,N
VIA_M1M2_PR,123.51,216.75,N
VIA_L1M1_PR_MR,169.51,216.75,N
VIA_L1M1_PR_MR,173.65,216.75,N
VIA_M1M2_PR,173.65,216.75,N
VIA_L1M1_PR_MR,176.87,216.75,N
VIA_M1M2_PR,182.39,216.75,N
VIA_M1M2_PR,116.15,217.09,N
VIA_L1M1_PR_MR,123.05,217.09,N
VIA_L1M1_PR_MR,167.21,217.09,N
VIA_M1M2_PR,172.27,217.09,N
VIA_M1M2_PR,174.11,217.09,N
VIA_M1M2_PR,181.93,217.09,N
VIA_L1M1_PR_MR,181.93,217.09,N
sky130_fd_sc_hd__decap_3,10.12,217.6,FS
sky130_fd_sc_hd__decap_3,10.12,217.6,N
sky130_fd_sc_hd__tapvpwrvgnd_1,23.0,217.6,N
VIA_via3_4_2000_480_1_5_400_400,30.14,217.6,N
VIA_via2_3_2000_480_1_6_320_320,30.14,217.6,N
VIA_via4_5_2000_480_1_5_400_400,30.14,217.6,N
sky130_fd_sc_hd__tapvpwrvgnd_1,35.88,217.6,FS
sky130_fd_sc_hd__tapvpwrvgnd_1,48.76,217.6,N
VIA_via3_4_2000_480_1_5_400_400,60.14,217.6,N
VIA_via2_3_2000_480_1_6_320_320,60.14,217.6,N
VIA_via4_5_2000_480_1_5_400_400,60.14,217.6,N
sky130_fd_sc_hd__tapvpwrvgnd_1,61.64,217.6,FS
sky130_fd_sc_hd__tapvpwrvgnd_1,74.52,217.6,N
sky130_fd_sc_hd__tapvpwrvgnd_1,87.4,217.6,FS
VIA_via2_3_2000_480_1_6_320_320,90.14,217.6,N
VIA_via3_4_2000_480_1_5_400_400,90.14,217.6,N
VIA_via4_5_2000_480_1_5_400_400,90.14,217.6,N
sky130_fd_sc_hd__tapvpwrvgnd_1,100.28,217.6,N
sky130_fd_sc_hd__inv_2,110.4,217.6,S
sky130_fd_sc_hd__nand2b_2,113.16,217.6,FN
sky130_fd_sc_hd__and2_2,113.16,217.6,S
sky130_fd_sc_hd__tapvpwrvgnd_1,113.16,217.6,FS
sky130_fd_sc_hd__dfrtp_2,114.08,217.6,FS
sky130_fd_sc_hd__dfrtp_2,116.38,217.6,N
sky130_fd_sc_hd__and2b_2,116.38,217.6,FN
VIA_via3_4_2000_480_1_5_400_400,120.14,217.6,N
VIA_via4_5_2000_480_1_5_400_400,120.14,217.6,N
VIA_via2_3_2000_480_1_6_320_320,120.14,217.6,N
sky130_fd_sc_hd__nand2_2,126.04,217.6,S
sky130_fd_sc_hd__tapvpwrvgnd_1,126.04,217.6,N
sky130_fd_sc_hd__tapvpwrvgnd_1,138.92,217.6,FS
VIA_via4_5_2000_480_1_5_400_400,150.14,217.6,N
VIA_via2_3_2000_480_1_6_320_320,150.14,217.6,N
VIA_via3_4_2000_480_1_5_400_400,150.14,217.6,N
sky130_fd_sc_hd__tapvpwrvgnd_1,151.8,217.6,N
sky130_fd_sc_hd__tapvpwrvgnd_1,164.68,217.6,FS
sky130_fd_sc_hd__or3_2,165.14,217.6,FS
sky130_fd_sc_hd__a21oi_2,167.9,217.6,FN
sky130_fd_sc_hd__a22o_2,172.5,217.6,FS
sky130_fd_sc_hd__o31a_2,172.5,217.6,N
sky130_fd_sc_hd__nor3b_2,172.5,217.6,S
sky130_fd_sc_hd__nor3b_2,172.5,217.6,FN
sky130_fd_sc_hd__o31a_2,176.18,217.6,FS
sky130_fd_sc_hd__tapvpwrvgnd_1,177.56,217.6,N
sky130_fd_sc_hd__o31a_2,178.02,217.6,N
sky130_fd_sc_hd__or3_2,179.86,217.6,FS
VIA_via2_3_2000_480_1_6_320_320,180.14,217.6,N
VIA_via4_5_2000_480_1_5_400_400,180.14,217.6,N
VIA_via3_4_2000_480_1_5_400_400,180.14,217.6,N
sky130_fd_sc_hd__decap_3,189.98,217.6,FN
sky130_fd_sc_hd__decap_3,189.98,217.6,S
VIA_M1M2_PR,96.37,218.11,N
VIA_L1M1_PR_MR,113.85,218.11,N
VIA_L1M1_PR_MR,165.37,218.11,N
VIA_M1M2_PR,165.37,218.11,N
VIA_M1M2_PR,167.67,218.11,N
VIA_L1M1_PR_MR,169.51,218.11,N
VIA_M1M2_PR,174.57,218.11,N
VIA_L1M1_PR_MR,111.55,218.45,N
VIA_M1M2_PR,115.69,218.45,N
VIA_L1M1_PR_MR,116.15,218.45,N
VIA_M1M2_PR,118.45,218.45,N
VIA_M1M2_PR,123.05,218.45,N
VIA_M1M2_PR,170.89,218.45,N
VIA_L1M1_PR_MR,112.47,218.79,N
VIA_M1M2_PR,112.47,218.79,N
VIA_M1M2_PR,165.37,218.79,N
VIA_L1M1_PR_MR,166.75,218.79,N
VIA_L1M1_PR_MR,168.13,218.79,N
VIA_M1M2_PR,169.51,218.79,N
VIA_L1M1_PR_MR,169.97,218.79,N
VIA_M1M2_PR,170.43,218.79,N
VIA_L1M1_PR_MR,171.81,218.79,N
VIA_L1M1_PR_MR,172.73,218.79,N
VIA_L1M1_PR_MR,174.11,218.79,N
VIA_M1M2_PR,174.11,218.79,N
VIA_L1M1_PR_MR,174.57,218.79,N
VIA_L1M1_PR_MR,175.49,218.79,N
VIA_M1M2_PR,177.33,218.79,N
VIA_L1M1_PR_MR,179.63,218.79,N
VIA_L1M1_PR_MR,180.09,218.79,N
VIA_L1M1_PR_MR,181.01,218.79,N
VIA_M1M2_PR,181.93,218.79,N
VIA_L1M1_PR_MR,111.09,219.13,N
VIA_M1M2_PR,113.39,219.13,N
VIA_L1M1_PR_MR,116.61,219.13,N
VIA_M1M2_PR,117.99,219.13,N
VIA_L1M1_PR_MR,117.99,219.13,N
VIA_L1M1_PR_MR,164.91,219.13,N
VIA_M1M2_PR,164.91,219.13,N
VIA_L1M1_PR_MR,167.67,219.13,N
VIA_M1M2_PR,173.65,219.13,N
VIA_L1M1_PR_MR,175.03,219.13,N
VIA_M1M2_PR,177.79,219.13,N
VIA_M1M2_PR,178.71,219.13,N
VIA_L1M1_PR_MR,178.71,219.13,N
VIA_M1M2_PR,181.47,219.13,N
VIA_M1M2_PR,112.47,219.47,N
VIA_L1M1_PR_MR,114.77,219.47,N
VIA_M1M2_PR,116.15,219.47,N
VIA_M1M2_PR,168.13,219.47,N
VIA_M1M2_PR,173.19,219.47,N
VIA_L1M1_PR_MR,180.55,219.47,N
VIA_M1M2_PR,112.01,219.81,N
VIA_M1M2_PR,113.85,219.81,N
VIA_M1M2_PR,123.51,219.81,N
VIA_L1M1_PR_MR,125.35,219.81,N
VIA_M1M2_PR,163.99,219.81,N
VIA_M1M2_PR,170.89,219.81,N
VIA_M1M2_PR,181.93,219.81,N
VIA_via4_5_2000_480_1_5_400_400,26.44,220.32,N
VIA_via3_4_2000_480_1_5_400_400,26.44,220.32,N
VIA_via2_3_2000_480_1_6_320_320,26.44,220.32,N
VIA_via2_3_2000_480_1_6_320_320,56.44,220.32,N
VIA_via4_5_2000_480_1_5_400_400,56.44,220.32,N
VIA_via3_4_2000_480_1_5_400_400,56.44,220.32,N
VIA_via4_5_2000_480_1_5_400_400,86.44,220.32,N
VIA_via3_4_2000_480_1_5_400_400,86.44,220.32,N
VIA_via2_3_2000_480_1_6_320_320,86.44,220.32,N
VIA_via3_4_2000_480_1_5_400_400,116.44,220.32,N
VIA_via4_5_2000_480_1_5_400_400,116.44,220.32,N
VIA_via2_3_2000_480_1_6_320_320,116.44,220.32,N
VIA_via4_5_2000_480_1_5_400_400,146.44,220.32,N
VIA_via2_3_2000_480_1_6_320_320,146.44,220.32,N
VIA_via3_4_2000_480_1_5_400_400,146.44,220.32,N
VIA_via2_3_2000_480_1_6_320_320,176.44,220.32,N
VIA_via3_4_2000_480_1_5_400_400,176.44,220.32,N
VIA_via4_5_2000_480_1_5_400_400,176.44,220.32,N
VIA_M1M2_PR,113.85,220.83,N
VIA_M1M2_PR,123.97,220.83,N
VIA_M1M2_PR,163.53,220.83,N
VIA_M1M2_PR,165.37,220.83,N
VIA_M1M2_PR,176.41,220.83,N
VIA_M1M2_PR,178.25,220.83,N
VIA_L1M1_PR_MR,179.17,220.83,N
VIA_M1M2_PR,111.55,221.17,N
VIA_M1M2_PR,116.61,221.17,N
VIA_M1M2_PR,118.45,221.17,N
VIA_M1M2_PR,123.51,221.17,N
VIA_M1M2_PR,143.75,221.17,N
VIA_L1M1_PR_MR,169.97,221.17,N
VIA_M1M2_PR,171.35,221.17,N
VIA_M1M2_PR,175.03,221.17,N
VIA_L1M1_PR_MR,175.03,221.17,N
VIA_M2M3_PR,166.29,221.34,N
VIA_M2M3_PR,169.97,221.34,N
VIA_M1M2_PR,115.69,221.51,N
VIA_L1M1_PR_MR,120.75,221.51,N
VIA_M1M2_PR,162.61,221.51,N
VIA_L1M1_PR_MR,167.67,221.51,N
VIA_M1M2_PR,168.13,221.51,N
VIA_M1M2_PR,175.95,221.51,N
VIA_M1M2_PR,113.85,221.85,N
VIA_L1M1_PR_MR,116.15,221.85,N
VIA_L1M1_PR_MR,116.61,221.85,N
VIA_L1M1_PR_MR,117.99,221.85,N
VIA_M1M2_PR,118.45,221.85,N
VIA_L1M1_PR_MR,118.91,221.85,N
VIA_L1M1_PR_MR,119.83,221.85,N
VIA_L1M1_PR_MR,123.51,221.85,N
VIA_M1M2_PR,142.83,221.85,N
VIA_M1M2_PR,163.99,221.85,N
VIA_M1M2_PR,164.91,221.85,N
VIA_L1M1_PR_MR,165.37,221.85,N
VIA_M1M2_PR,165.83,221.85,N
VIA_L1M1_PR_MR,166.75,221.85,N
VIA_L1M1_PR_MR,169.51,221.85,N
VIA_M1M2_PR,170.43,221.85,N
VIA_L1M1_PR_MR,170.43,221.85,N
VIA_L1M1_PR_MR,170.89,221.85,N
VIA_M1M2_PR,170.89,221.85,N
VIA_M1M2_PR,174.11,221.85,N
VIA_L1M1_PR_MR,174.11,221.85,N
VIA_M1M2_PR,174.57,221.85,N
VIA_L1M1_PR_MR,174.57,221.85,N
VIA_M1M2_PR,175.49,221.85,N
VIA_L1M1_PR_MR,175.49,221.85,N
VIA_L1M1_PR_MR,176.51,221.85,N
VIA_L1M1_PR_MR,177.33,221.85,N
VIA_M1M2_PR,177.33,221.85,N
VIA_L1M1_PR_MR,178.51,221.85,N
VIA_M1M2_PR,178.71,221.85,N
VIA_M2M3_PR,135.47,222.02,N
VIA_M2M3_PR,176.41,222.02,N
VIA_M1M2_PR,113.39,222.19,N
VIA_L1M1_PR_MR,121.67,222.19,N
VIA_M1M2_PR,129.95,222.19,N
VIA_L1M1_PR_MR,177.79,222.19,N
VIA_M1M2_PR,112.93,222.53,N
VIA_M1M2_PR,117.53,222.53,N
VIA_M1M2_PR,118.45,222.53,N
VIA_M1M2_PR,118.91,222.53,N
VIA_M1M2_PR,122.13,222.53,N
VIA_L1M1_PR_MR,122.13,222.53,N
VIA_L1M1_PR_MR,122.59,222.53,N
VIA_M1M2_PR,123.97,222.53,N
VIA_M1M2_PR,127.19,222.53,N
VIA_M1M2_PR,166.29,222.53,N
VIA_M1M2_PR,166.75,222.53,N
VIA_L1M1_PR_MR,166.75,222.53,N
VIA_M1M2_PR,167.21,222.53,N
VIA_M1M2_PR,169.51,222.53,N
VIA_M1M2_PR,171.35,222.53,N
VIA_L1M1_PR_MR,171.81,222.53,N
VIA_L1M1_PR_MR,173.19,222.53,N
VIA_M1M2_PR,175.03,222.53,N
VIA_M1M2_PR,175.49,222.53,N
VIA_M1M2_PR,182.85,222.53,N
VIA_M2M3_PR,167.67,222.7,N
sky130_fd_sc_hd__decap_3,10.12,223.04,N
sky130_fd_sc_hd__decap_3,10.12,223.04,FS
sky130_fd_sc_hd__tapvpwrvgnd_1,23.0,223.04,N
VIA_via3_4_2000_480_1_5_400_400,30.14,223.04,N
VIA_via4_5_2000_480_1_5_400_400,30.14,223.04,N
VIA_via2_3_2000_480_1_6_320_320,30.14,223.04,N
sky130_fd_sc_hd__tapvpwrvgnd_1,35.88,223.04,FS
sky130_fd_sc_hd__tapvpwrvgnd_1,48.76,223.04,N
VIA_via4_5_2000_480_1_5_400_400,60.14,223.04,N
VIA_via2_3_2000_480_1_6_320_320,60.14,223.04,N
VIA_via3_4_2000_480_1_5_400_400,60.14,223.04,N
sky130_fd_sc_hd__tapvpwrvgnd_1,61.64,223.04,FS
sky130_fd_sc_hd__tapvpwrvgnd_1,74.52,223.04,N
sky130_fd_sc_hd__tapvpwrvgnd_1,87.4,223.04,FS
VIA_via3_4_2000_480_1_5_400_400,90.14,223.04,N
VIA_via4_5_2000_480_1_5_400_400,90.14,223.04,N
VIA_via2_3_2000_480_1_6_320_320,90.14,223.04,N
sky130_fd_sc_hd__tapvpwrvgnd_1,100.28,223.04,N
sky130_fd_sc_hd__tapvpwrvgnd_1,113.16,223.04,FS
sky130_fd_sc_hd__o21a_2,115.92,223.04,FN
VIA_via4_5_2000_480_1_5_400_400,120.14,223.04,N
VIA_via2_3_2000_480_1_6_320_320,120.14,223.04,N
VIA_via3_4_2000_480_1_5_400_400,120.14,223.04,N
sky130_fd_sc_hd__and4bb_2,120.52,223.04,FN
sky130_fd_sc_hd__nand4_2,120.52,223.04,S
sky130_fd_sc_hd__a31o_2,120.52,223.04,FS
sky130_fd_sc_hd__tapvpwrvgnd_1,126.04,223.04,N
sky130_fd_sc_hd__tapvpwrvgnd_1,138.92,223.04,FS
sky130_fd_sc_hd__clkbuf_8,146.28,223.04,N
VIA_via4_5_2000_480_1_5_400_400,150.14,223.04,N
VIA_via2_3_2000_480_1_6_320_320,150.14,223.04,N
VIA_via3_4_2000_480_1_5_400_400,150.14,223.04,N
sky130_fd_sc_hd__tapvpwrvgnd_1,151.8,223.04,N
sky130_fd_sc_hd__clkbuf_4,159.62,223.04,FN
sky130_fd_sc_hd__tapvpwrvgnd_1,164.68,223.04,FS
sky130_fd_sc_hd__nor3_2,165.14,223.04,FS
sky130_fd_sc_hd__a22o_2,167.9,223.04,FN
sky130_fd_sc_hd__o31a_2,171.58,223.04,FN
sky130_fd_sc_hd__o31a_2,172.5,223.04,FS
sky130_fd_sc_hd__o31a_2,172.5,223.04,S
sky130_fd_sc_hd__o31a_2,175.26,223.04,FN
sky130_fd_sc_hd__a22o_2,176.18,223.04,FS
sky130_fd_sc_hd__tapvpwrvgnd_1,177.56,223.04,N
sky130_fd_sc_hd__a22o_2,178.02,223.04,N
VIA_via3_4_2000_480_1_5_400_400,180.14,223.04,N
VIA_via2_3_2000_480_1_6_320_320,180.14,223.04,N
VIA_via4_5_2000_480_1_5_400_400,180.14,223.04,N
sky130_fd_sc_hd__decap_3,189.98,223.04,FN
sky130_fd_sc_hd__decap_3,189.98,223.04,S
VIA_M2M3_PR,165.37,223.38,N
VIA_M2M3_PR,167.21,223.38,N
VIA_M3M4_PR,169.74,223.38,N
VIA_M1M2_PR,116.15,223.55,N
VIA_L1M1_PR_MR,117.07,223.55,N
VIA_M1M2_PR,117.53,223.55,N
VIA_L1M1_PR_MR,117.53,223.55,N
VIA_M1M2_PR,118.91,223.55,N
VIA_L1M1_PR_MR,119.37,223.55,N
VIA_M1M2_PR,167.21,223.55,N
VIA_M1M2_PR,169.51,223.55,N
VIA_M1M2_PR,175.95,223.55,N
VIA_M1M2_PR,115.69,223.89,N
VIA_L1M1_PR_MR,116.61,223.89,N
VIA_M1M2_PR,116.61,223.89,N
VIA_L1M1_PR_MR,146.51,223.89,N
VIA_M1M2_PR,149.73,223.89,N
VIA_L1M1_PR_MR,150.65,223.89,N
VIA_L1M1_PR_MR,166.29,223.89,N
VIA_M1M2_PR,166.29,223.89,N
VIA_M1M2_PR,166.75,223.89,N
VIA_L1M1_PR_MR,166.75,223.89,N
VIA_M1M2_PR,177.33,223.89,N
VIA_L1M1_PR_MR,179.17,223.89,N
VIA_M1M2_PR,179.17,223.89,N
VIA_L1M1_PR_MR,179.63,223.89,N
VIA_M1M2_PR,112.47,224.23,N
VIA_L1M1_PR_MR,112.93,224.23,N
VIA_M1M2_PR,113.39,224.23,N
VIA_L1M1_PR_MR,113.39,224.23,N
VIA_L1M1_PR_MR,114.31,224.23,N
VIA_L1M1_PR_MR,115.23,224.23,N
VIA_M1M2_PR,117.99,224.23,N
VIA_M1M2_PR,119.37,224.23,N
VIA_M1M2_PR,119.83,224.23,N
VIA_L1M1_PR_MR,120.29,224.23,N
VIA_L1M1_PR_MR,158.93,224.23,N
VIA_M1M2_PR,158.93,224.23,N
VIA_M1M2_PR,165.37,224.23,N
VIA_L1M1_PR_MR,165.57,224.23,N
VIA_L1M1_PR_MR,167.67,224.23,N
VIA_M1M2_PR,167.67,224.23,N
VIA_L1M1_PR_MR,168.59,224.23,N
VIA_M1M2_PR,169.05,224.23,N
VIA_L1M1_PR_MR,169.05,224.23,N
VIA_M1M2_PR,169.51,224.23,N
VIA_L1M1_PR_MR,169.51,224.23,N
VIA_L1M1_PR_MR,169.97,224.23,N
VIA_M1M2_PR,170.89,224.23,N
VIA_M1M2_PR,172.27,224.23,N
VIA_L1M1_PR_MR,172.27,224.23,N
VIA_M1M2_PR,172.73,224.23,N
VIA_L1M1_PR_MR,172.73,224.23,N
VIA_L1M1_PR_MR,173.19,224.23,N
VIA_M1M2_PR,173.19,224.23,N
VIA_L1M1_PR_MR,173.65,224.23,N
VIA_M1M2_PR,174.11,224.23,N
VIA_L1M1_PR_MR,178.25,224.23,N
VIA_M1M2_PR,178.71,224.23,N
VIA_L1M1_PR_MR,180.115,224.23,N
VIA_M1M2_PR,122.59,224.57,N
VIA_L1M1_PR_MR,150.19,224.57,N
VIA_M1M2_PR,163.99,224.57,N
VIA_M2M3_PR,143.29,224.74,N
VIA_M2M3_PR,167.67,224.74,N
VIA_M2M3_PR,169.97,224.74,N
VIA_M1M2_PR,112.93,224.91,N
VIA_L1M1_PR_MR,164.91,224.91,N
VIA_M1M2_PR,173.65,224.91,N
VIA_L1M1_PR_MR,181.01,224.91,N
VIA_M1M2_PR,181.47,224.91,N
VIA_M1M2_PR,137.31,225.25,N
VIA_M1M2_PR,169.97,225.25,N
VIA_M1M2_PR,170.89,225.25,N
VIA_L1M1_PR_MR,170.89,225.25,N
VIA_L1M1_PR_MR,174.57,225.25,N
VIA_M1M2_PR,178.25,225.25,N
VIA_M2M3_PR,168.59,225.42,N
VIA_via3_4_2000_480_1_5_400_400,26.44,225.76,N
VIA_via4_5_2000_480_1_5_400_400,26.44,225.76,N
VIA_via2_3_2000_480_1_6_320_320,26.44,225.76,N
VIA_via2_3_2000_480_1_6_320_320,56.44,225.76,N
VIA_via4_5_2000_480_1_5_400_400,56.44,225.76,N
VIA_via3_4_2000_480_1_5_400_400,56.44,225.76,N
VIA_via4_5_2000_480_1_5_400_400,86.44,225.76,N
VIA_via3_4_2000_480_1_5_400_400,86.44,225.76,N
VIA_via2_3_2000_480_1_6_320_320,86.44,225.76,N
VIA_via3_4_2000_480_1_5_400_400,116.44,225.76,N
VIA_via4_5_2000_480_1_5_400_400,116.44,225.76,N
VIA_via2_3_2000_480_1_6_320_320,116.44,225.76,N
VIA_via4_5_2000_480_1_5_400_400,146.44,225.76,N
VIA_via3_4_2000_480_1_5_400_400,146.44,225.76,N
VIA_via2_3_2000_480_1_6_320_320,146.44,225.76,N
VIA_via4_5_2000_480_1_5_400_400,176.44,225.76,N
VIA_via3_4_2000_480_1_5_400_400,176.44,225.76,N
VIA_via2_3_2000_480_1_6_320_320,176.44,225.76,N
VIA_M2M3_PR,169.05,226.1,N
VIA_M2M3_PR,172.27,226.1,N
VIA_L1M1_PR_MR,117.99,226.27,N
VIA_M1M2_PR,117.99,226.27,N
VIA_M1M2_PR,118.45,226.27,N
VIA_M1M2_PR,122.13,226.27,N
VIA_M1M2_PR,160.31,226.27,N
VIA_M1M2_PR,166.29,226.27,N
VIA_L1M1_PR_MR,167.21,226.27,N
VIA_M1M2_PR,169.51,226.27,N
VIA_M1M2_PR,170.43,226.27,N
VIA_L1M1_PR_MR,170.89,226.27,N
VIA_M1M2_PR,177.79,226.27,N
VIA_M1M2_PR,136.85,226.61,N
VIA_M1M2_PR,171.81,226.61,N
VIA_L1M1_PR_MR,175.03,226.61,N
VIA_M3M4_PR,165.14,226.78,N
VIA_M2M3_PR,173.65,226.78,N
VIA_M1M2_PR,119.83,226.95,N
VIA_M1M2_PR,122.59,226.95,N
VIA_M1M2_PR,158.93,226.95,N
VIA_L1M1_PR_MR,160.77,226.95,N
VIA_M1M2_PR,164.91,226.95,N
VIA_M1M2_PR,169.51,226.95,N
VIA_M1M2_PR,172.73,226.95,N
VIA_M1M2_PR,111.09,227.29,N
VIA_L1M1_PR_MR,117.53,227.29,N
VIA_L1M1_PR_MR,118.45,227.29,N
VIA_M1M2_PR,119.37,227.29,N
VIA_L1M1_PR_MR,120.29,227.29,N
VIA_M1M2_PR,149.73,227.29,N
VIA_L1M1_PR_MR,157.09,227.29,N
VIA_M1M2_PR,165.37,227.29,N
VIA_L1M1_PR_MR,168.105,227.29,N
VIA_L1M1_PR_MR,168.59,227.29,N
VIA_L1M1_PR_MR,169.97,227.29,N
VIA_M1M2_PR,169.97,227.29,N
VIA_M1M2_PR,170.43,227.29,N
VIA_L1M1_PR_MR,171.55,227.29,N
VIA_M1M2_PR,172.27,227.29,N
VIA_L1M1_PR_MR,172.27,227.29,N
VIA_L1M1_PR_MR,173.65,227.29,N
VIA_M1M2_PR,173.65,227.29,N
VIA_L1M1_PR_MR,174.57,227.29,N
VIA_L1M1_PR_MR,175.49,227.29,N
VIA_M1M2_PR,175.49,227.29,N
VIA_L1M1_PR_MR,175.95,227.29,N
VIA_L1M1_PR_MR,177.33,227.29,N
VIA_M1M2_PR,177.79,227.29,N
VIA_M2M3_PR,166.29,227.46,N
VIA_M2M3_PR,169.05,227.46,N
VIA_M2M3_PR,172.27,227.46,N
VIA_M1M2_PR,115.69,227.63,N
VIA_M1M2_PR,166.75,227.63,N
VIA_L1M1_PR_MR,169.05,227.63,N
VIA_L1M1_PR_MR,172.73,227.63,N
VIA_M1M2_PR,174.11,227.63,N
VIA_M1M2_PR,111.09,227.97,N
VIA_M1M2_PR,116.61,227.97,N
VIA_L1M1_PR_MR,119.37,227.97,N
VIA_M1M2_PR,123.51,227.97,N
VIA_M1M2_PR,170.43,227.97,N
VIA_M1M2_PR,171.35,227.97,N
VIA_M1M2_PR,179.17,227.97,N
VIA_M3M4_PR,164.22,228.14,N
VIA_M2M3_PR,166.29,228.14,N
sky130_fd_sc_hd__decap_3,10.12,228.48,N
sky130_fd_sc_hd__decap_3,10.12,228.48,FS
sky130_fd_sc_hd__tapvpwrvgnd_1,23.0,228.48,N
VIA_via3_4_2000_480_1_5_400_400,30.14,228.48,N
VIA_via4_5_2000_480_1_5_400_400,30.14,228.48,N
VIA_via2_3_2000_480_1_6_320_320,30.14,228.48,N
sky130_fd_sc_hd__tapvpwrvgnd_1,35.88,228.48,FS
sky130_fd_sc_hd__tapvpwrvgnd_1,48.76,228.48,N
VIA_via2_3_2000_480_1_6_320_320,60.14,228.48,N
VIA_via3_4_2000_480_1_5_400_400,60.14,228.48,N
VIA_via4_5_2000_480_1_5_400_400,60.14,228.48,N
sky130_fd_sc_hd__tapvpwrvgnd_1,61.64,228.48,FS
sky130_fd_sc_hd__tapvpwrvgnd_1,74.52,228.48,N
sky130_fd_sc_hd__tapvpwrvgnd_1,87.4,228.48,FS
VIA_via3_4_2000_480_1_5_400_400,90.14,228.48,N
VIA_via4_5_2000_480_1_5_400_400,90.14,228.48,N
VIA_via2_3_2000_480_1_6_320_320,90.14,228.48,N
sky130_fd_sc_hd__tapvpwrvgnd_1,100.28,228.48,N
sky130_fd_sc_hd__tapvpwrvgnd_1,113.16,228.48,FS
sky130_fd_sc_hd__dfrtp_2,115.92,228.48,N
sky130_fd_sc_hd__o21a_2,115.92,228.48,FN
VIA_via2_3_2000_480_1_6_320_320,120.14,228.48,N
VIA_via3_4_2000_480_1_5_400_400,120.14,228.48,N
VIA_via4_5_2000_480_1_5_400_400,120.14,228.48,N
sky130_fd_sc_hd__or4b_2,120.52,228.48,S
sky130_fd_sc_hd__tapvpwrvgnd_1,126.04,228.48,N
sky130_fd_sc_hd__tapvpwrvgnd_1,138.92,228.48,FS
VIA_via4_5_2000_480_1_5_400_400,150.14,228.48,N
VIA_via3_4_2000_480_1_5_400_400,150.14,228.48,N
VIA_via2_3_2000_480_1_6_320_320,150.14,228.48,N
sky130_fd_sc_hd__tapvpwrvgnd_1,151.8,228.48,N
sky130_fd_sc_hd__clkbuf_8,156.86,228.48,FS
sky130_fd_sc_hd__tapvpwrvgnd_1,164.68,228.48,FS
sky130_fd_sc_hd__a22o_2,170.2,228.48,S
sky130_fd_sc_hd__a22o_2,170.2,228.48,N
sky130_fd_sc_hd__a22o_2,173.88,228.48,N
sky130_fd_sc_hd__a22o_2,173.88,228.48,S
sky130_fd_sc_hd__o31a_2,177.56,228.48,S
sky130_fd_sc_hd__tapvpwrvgnd_1,177.56,228.48,N
VIA_via2_3_2000_480_1_6_320_320,180.14,228.48,N
VIA_via4_5_2000_480_1_5_400_400,180.14,228.48,N
VIA_via3_4_2000_480_1_5_400_400,180.14,228.48,N
sky130_fd_sc_hd__decap_3,189.98,228.48,S
sky130_fd_sc_hd__decap_3,189.98,228.48,FN
VIA_M1M2_PR,123.97,228.99,N
VIA_M1M2_PR,170.43,228.99,N
VIA_M1M2_PR,172.27,228.99,N
VIA_M1M2_PR,178.71,228.99,N
VIA_M1M2_PR,112.01,229.33,N
VIA_M1M2_PR,118.91,229.33,N
VIA_M1M2_PR,130.87,229.33,N
VIA_M1M2_PR,171.35,229.33,N
VIA_L1M1_PR_MR,171.35,229.33,N
VIA_L1M1_PR_MR,175.03,229.33,N
VIA_M2M3_PR,170.43,229.5,N
VIA_M3M4_PR,170.66,229.5,N
VIA_M1M2_PR,112.47,229.67,N
VIA_L1M1_PR_MR,112.93,229.67,N
VIA_L1M1_PR_MR,114.31,229.67,N
VIA_M1M2_PR,123.05,229.67,N
VIA_M1M2_PR,137.77,229.67,N
